Group name,Folder,Lake (GLP-NGLP),Picture,"Individual (1,2,3)","Instar (1,2)",Sex (m/f),Distal Spine Length (mm)
Dunn-Stoodley,08BS006,GLP,44,1,2,f,5.5
Dunn-Stoodley,08BS006,GLP,51,1,2,f,5.5
Dunn-Stoodley,08BS006,GLP,52,1,2,f,5.5
Dunn-Stoodley,08BS011,GLP,20,1,2,f,5.5
Dunn-Stoodley,08BS013,GLP,52,1,2,f,5.5
Dunn-Stoodley,08BS014,GLP,3,1,2,f,5.5
Dunn-Stoodley,08BS014,GLP,13,1,2,f,5.5
Dunn-Stoodley,08BS014,GLP,14,1,2,f,5.5
Dunn-Stoodley,08BS014,GLP,38,1,2,f,5.5
Dunn-Stoodley,08BS014,GLP,45,1,2,f,5.5
Dunn-Stoodley,08BS014,GLP,51,1,2,f,5.5
Dunn-Stoodley,08BS029,GLP,18,2,2,f,5.5
Dunn-Stoodley,08BS029,GLP,19,2,2,f,5.5
Dunn-Stoodley,08BS029,GLP,45,2,2,f,5.5
Dunn-Stoodley,08BS031,GLP,32,3,2,f,5.5
Dunn-Stoodley,08BS005,GLP,51,1,2,f,5.6
Dunn-Stoodley,08BS006,GLP,13,1,2,f,5.6
Dunn-Stoodley,08BS006,GLP,15,1,2,f,5.6
Dunn-Stoodley,08BS006,GLP,35,1,2,f,5.6
Dunn-Stoodley,08BS006,GLP,45,1,2,f,5.6
Dunn-Stoodley,08BS012,GLP,4,1,2,f,5.6
Dunn-Stoodley,08BS012,GLP,7,1,2,f,5.6
Dunn-Stoodley,08BS012,GLP,20,1,2,f,5.6
Dunn-Stoodley,08BS013,GLP,30,1,2,f,5.6
Dunn-Stoodley,08BS013,GLP,50,1,2,f,5.6
Dunn-Stoodley,08BS014,GLP,9,1,2,f,5.6
Dunn-Stoodley,08BS014,GLP,11,1,2,f,5.6
Dunn-Stoodley,08BS014,GLP,21,1,2,f,5.6
Dunn-Stoodley,08BS014,GLP,36,1,2,f,5.6
Dunn-Stoodley,08BS014,GLP,42,1,2,f,5.6
Dunn-Stoodley,08BS014,GLP,52,1,2,f,5.6
Dunn-Stoodley,08BS014,GLP,54,1,2,f,5.6
Dunn-Stoodley,08BS029,GLP,3,2,2,f,5.6
Dunn-Stoodley,08BS029,GLP,11,2,2,f,5.6
Dunn-Stoodley,08BS029,GLP,17,2,2,f,5.6
Dunn-Stoodley,08BS029,GLP,28,2,2,f,5.6
Dunn-Stoodley,08BS029,GLP,29,1,2,f,5.6
Dunn-Stoodley,08BS029,GLP,43,1,2,f,5.6
Dunn-Stoodley,08BS029,GLP,47,2,2,f,5.6
Dunn-Stoodley,08BS005,GLP,54,1,2,f,5.7
Dunn-Stoodley,08BS006,GLP,11,1,2,f,5.7
Dunn-Stoodley,08BS006,GLP,23,1,2,f,5.7
Dunn-Stoodley,08BS006,GLP,54,1,2,f,5.7
Dunn-Stoodley,08BS011,GLP,17,1,2,f,5.7
Dunn-Stoodley,08BS011,GLP,20,2,2,f,5.7
Dunn-Stoodley,08BS012,GLP,9,1,2,f,5.7
Dunn-Stoodley,08BS012,GLP,19,1,2,f,5.7
Dunn-Stoodley,08BS012,GLP,43,2,2,f,5.7
Dunn-Stoodley,08BS012,GLP,46,3,2,f,5.7
Dunn-Stoodley,08BS013,GLP,17,1,2,f,5.7
Dunn-Stoodley,08BS013,GLP,42,1,2,f,5.7
Dunn-Stoodley,08BS013,GLP,43,1,2,f,5.7
Dunn-Stoodley,08BS013,GLP,45,1,2,f,5.7
Dunn-Stoodley,08BS014,GLP,5,1,2,f,5.7
Dunn-Stoodley,08BS014,GLP,10,1,2,f,5.7
Dunn-Stoodley,08BS014,GLP,16,1,2,f,5.7
Dunn-Stoodley,08BS014,GLP,19,1,2,f,5.7
Dunn-Stoodley,08BS014,GLP,41,1,2,f,5.7
Dunn-Stoodley,08BS014,GLP,49,1,2,f,5.7
Dunn-Stoodley,08BS029,GLP,10,2,2,f,5.7
Dunn-Stoodley,08BS029,GLP,15,2,2,f,5.7
Dunn-Stoodley,08BS029,GLP,22,2,2,f,5.7
Dunn-Stoodley,08BS029,GLP,48,1,2,f,5.7
Dunn-Stoodley,08BS031,GLP,27,2,2,f,5.7
Dunn-Stoodley,08BS031,GLP,35,3,2,f,5.7
Dunn-Stoodley,08BS032,GLP,4,2,2,f,5.7
Dunn-Stoodley,08BS032,GLP,5,2,2,f,5.7
Dunn-Stoodley,08BS032,GLP,18,1,2,f,5.7
Dunn-Stoodley,08BS053,GLP,34,1,2,f,5.7
Dunn-Stoodley,08BS005,GLP,51,2,2,f,5.8
Dunn-Stoodley,08BS005,GLP,54,2,2,f,5.8
Dunn-Stoodley,08BS006,GLP,6,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,16,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,17,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,22,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,27,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,28,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,37,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,46,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,47,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,48,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,49,1,2,f,5.8
Dunn-Stoodley,08BS011,GLP,3,1,2,f,5.8
Dunn-Stoodley,08BS011,GLP,4,1,2,f,5.8
Dunn-Stoodley,08BS011,GLP,8,1,2,f,5.8
Dunn-Stoodley,08BS011,GLP,19,2,2,f,5.8
Dunn-Stoodley,08BS011,GLP,22,1,2,f,5.8
Dunn-Stoodley,08BS012,GLP,3,1,2,f,5.8
Dunn-Stoodley,08BS012,GLP,17,1,2,f,5.8
Dunn-Stoodley,08BS012,GLP,27,1,2,f,5.8
Dunn-Stoodley,08BS012,GLP,43,1,2,f,5.8
Dunn-Stoodley,08BS012,GLP,43,3,2,f,5.8
Dunn-Stoodley,08BS012,GLP,45,1,2,f,5.8
Dunn-Stoodley,08BS012,GLP,45,3,2,f,5.8
Dunn-Stoodley,08BS012,GLP,47,1,2,f,5.8
Dunn-Stoodley,08BS012,GLP,47,3,2,f,5.8
Dunn-Stoodley,08BS013,GLP,2,1,2,f,5.8
Dunn-Stoodley,08BS013,GLP,3,1,2,f,5.8
Dunn-Stoodley,08BS013,GLP,15,1,2,f,5.8
Dunn-Stoodley,08BS013,GLP,28,1,2,f,5.8
Dunn-Stoodley,08BS013,GLP,32,1,2,f,5.8
Dunn-Stoodley,08BS013,GLP,46,1,2,f,5.8
Dunn-Stoodley,08BS013,GLP,49,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,6,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,22,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,32,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,39,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,43,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,44,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,46,1,2,f,5.8
Dunn-Stoodley,08BS014,GLP,47,1,2,f,5.8
Dunn-Stoodley,08BS029,GLP,13,2,2,f,5.8
Dunn-Stoodley,08BS029,GLP,14,2,2,f,5.8
Dunn-Stoodley,08BS029,GLP,37,2,2,f,5.8
Dunn-Stoodley,08BS029,GLP,39,1,2,f,5.8
Dunn-Stoodley,08BS029,GLP,42,1,2,f,5.8
Dunn-Stoodley,08BS029,GLP,49,1,2,f,5.8
Dunn-Stoodley,08BS031,GLP,4,2,2,f,5.8
Dunn-Stoodley,08BS031,GLP,6,2,2,f,5.8
Dunn-Stoodley,08BS031,GLP,10,2,2,f,5.8
Dunn-Stoodley,08BS032,GLP,9,2,2,f,5.8
Dunn-Stoodley,08BS032,GLP,13,1,2,f,5.8
Dunn-Stoodley,08BS053,GLP,9,1,2,f,5.8
Dunn-Stoodley,08BS053,GLP,40,1,2,f,5.8
Dunn-Stoodley,08BS053,GLP,41,1,2,f,5.8
Dunn-Stoodley,08BS006,GLP,2,1,2,f,5.9
Dunn-Stoodley,08BS006,GLP,3,1,2,f,5.9
Dunn-Stoodley,08BS006,GLP,18,1,2,f,5.9
Dunn-Stoodley,08BS006,GLP,19,1,2,f,5.9
Dunn-Stoodley,08BS006,GLP,32,1,2,f,5.9
Dunn-Stoodley,08BS006,GLP,33,1,2,f,5.9
Dunn-Stoodley,08BS006,GLP,34,1,2,f,5.9
Dunn-Stoodley,08BS006,GLP,50,1,2,f,5.9
Dunn-Stoodley,08BS010,GLP,5,1,2,f,5.9
Dunn-Stoodley,08BS011,GLP,2,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,5,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,8,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,10,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,16,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,21,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,29,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,30,1,2,f,5.9
Dunn-Stoodley,08BS012,GLP,44,2,2,f,5.9
Dunn-Stoodley,08BS012,GLP,48,2,2,f,5.9
Dunn-Stoodley,08BS013,GLP,5,1,2,f,5.9
Dunn-Stoodley,08BS013,GLP,9,1,2,f,5.9
Dunn-Stoodley,08BS013,GLP,11,1,2,f,5.9
Dunn-Stoodley,08BS013,GLP,14,1,2,f,5.9
Dunn-Stoodley,08BS013,GLP,31,1,2,f,5.9
Dunn-Stoodley,08BS013,GLP,38,1,2,f,5.9
Dunn-Stoodley,08BS013,GLP,51,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,4,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,15,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,17,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,28,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,37,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,40,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,48,1,2,f,5.9
Dunn-Stoodley,08BS014,GLP,53,1,2,f,5.9
Dunn-Stoodley,08BS029,GLP,2,2,2,f,5.9
Dunn-Stoodley,08BS029,GLP,9,2,2,f,5.9
Dunn-Stoodley,08BS029,GLP,21,2,2,f,5.9
Dunn-Stoodley,08BS029,GLP,23,2,2,f,5.9
Dunn-Stoodley,08BS029,GLP,25,2,2,f,5.9
Dunn-Stoodley,08BS029,GLP,26,2,2,f,5.9
Dunn-Stoodley,08BS029,GLP,30,1,2,f,5.9
Dunn-Stoodley,08BS029,GLP,35,1,2,f,5.9
Dunn-Stoodley,08BS029,GLP,42,2,2,f,5.9
Dunn-Stoodley,08BS031,GLP,3,2,2,f,5.9
Dunn-Stoodley,08BS031,GLP,10,1,2,f,5.9
Dunn-Stoodley,08BS031,GLP,11,1,2,f,5.9
Dunn-Stoodley,08BS031,GLP,25,2,2,f,5.9
Dunn-Stoodley,08BS031,GLP,30,1,2,f,5.9
Dunn-Stoodley,08BS032,GLP,13,2,2,f,5.9
Dunn-Stoodley,08BS032,GLP,14,3,2,f,5.9
Dunn-Stoodley,08BS032,GLP,15,1,2,f,5.9
Dunn-Stoodley,08BS032,GLP,15,3,2,f,5.9
Dunn-Stoodley,08BS032,GLP,18,3,2,f,5.9
Dunn-Stoodley,08BS032,GLP,26,3,2,f,5.9
Dunn-Stoodley,08BS053,GLP,29,1,2,f,5.9
Dunn-Stoodley,08BS053,GLP,32,3,2,f,5.9
Dunn-Stoodley,08BS053,GLP,36,3,2,f,5.9
Dunn-Stoodley,08BS053,GLP,38,1,2,f,5.9
Dunn-Stoodley,08BS053,GLP,39,1,2,f,5.9
Dunn-Stoodley,08BS005,GLP,54,3,2,f,6
Dunn-Stoodley,08BS006,GLP,7,1,2,f,6
Dunn-Stoodley,08BS006,GLP,10,1,2,f,6
Dunn-Stoodley,08BS006,GLP,12,1,2,f,6
Dunn-Stoodley,08BS006,GLP,24,1,2,f,6
Dunn-Stoodley,08BS006,GLP,25,1,2,f,6
Dunn-Stoodley,08BS006,GLP,26,1,2,f,6
Dunn-Stoodley,08BS006,GLP,36,1,2,f,6
Dunn-Stoodley,08BS006,GLP,38,1,2,f,6
Dunn-Stoodley,08BS006,GLP,39,1,2,f,6
Dunn-Stoodley,08BS006,GLP,40,1,2,f,6
Dunn-Stoodley,08BS006,GLP,43,1,2,f,6
Dunn-Stoodley,08BS006,GLP,53,1,2,f,6
Dunn-Stoodley,08BS010,GLP,20,3,2,f,6
Dunn-Stoodley,08BS011,GLP,16,1,2,f,6
Dunn-Stoodley,08BS012,GLP,2,1,2,f,6
Dunn-Stoodley,08BS012,GLP,6,1,2,f,6
Dunn-Stoodley,08BS012,GLP,15,1,2,f,6
Dunn-Stoodley,08BS012,GLP,23,1,2,f,6
Dunn-Stoodley,08BS012,GLP,31,1,2,f,6
Dunn-Stoodley,08BS012,GLP,33,1,2,f,6
Dunn-Stoodley,08BS012,GLP,44,3,2,f,6
Dunn-Stoodley,08BS013,GLP,12,1,2,f,6
Dunn-Stoodley,08BS013,GLP,19,1,2,f,6
Dunn-Stoodley,08BS013,GLP,24,1,2,f,6
Dunn-Stoodley,08BS013,GLP,29,1,2,f,6
Dunn-Stoodley,08BS013,GLP,33,1,2,f,6
Dunn-Stoodley,08BS013,GLP,34,1,2,f,6
Dunn-Stoodley,08BS013,GLP,36,1,2,f,6
Dunn-Stoodley,08BS013,GLP,37,1,2,f,6
Dunn-Stoodley,08BS013,GLP,44,1,2,f,6
Dunn-Stoodley,08BS014,GLP,12,1,2,f,6
Dunn-Stoodley,08BS014,GLP,25,1,2,f,6
Dunn-Stoodley,08BS014,GLP,26,1,2,f,6
Dunn-Stoodley,08BS014,GLP,29,1,2,f,6
Dunn-Stoodley,08BS014,GLP,33,1,2,f,6
Dunn-Stoodley,08BS014,GLP,50,1,2,f,6
Dunn-Stoodley,08BS014,GLP,55,1,2,f,6
Dunn-Stoodley,08BS029,GLP,5,2,2,f,6
Dunn-Stoodley,08BS029,GLP,6,2,2,f,6
Dunn-Stoodley,08BS029,GLP,16,2,2,f,6
Dunn-Stoodley,08BS029,GLP,20,2,2,f,6
Dunn-Stoodley,08BS029,GLP,32,1,2,f,6
Dunn-Stoodley,08BS029,GLP,38,1,2,f,6
Dunn-Stoodley,08BS029,GLP,40,1,2,f,6
Dunn-Stoodley,08BS029,GLP,41,1,2,f,6
Dunn-Stoodley,08BS029,GLP,44,1,2,f,6
Dunn-Stoodley,08BS029,GLP,45,1,2,f,6
Dunn-Stoodley,08BS030,GLP,7,2,2,f,6
Dunn-Stoodley,08BS030,GLP,47,2,2,f,6
Dunn-Stoodley,08BS031,GLP,4,1,2,f,6
Dunn-Stoodley,08BS031,GLP,8,1,2,f,6
Dunn-Stoodley,08BS031,GLP,9,2,2,f,6
Dunn-Stoodley,08BS031,GLP,18,2,2,f,6
Dunn-Stoodley,08BS031,GLP,23,2,2,f,6
Dunn-Stoodley,08BS032,GLP,10,2,2,f,6
Dunn-Stoodley,08BS032,GLP,11,2,2,f,6
Dunn-Stoodley,08BS032,GLP,12,2,2,f,6
Dunn-Stoodley,08BS032,GLP,14,2,2,f,6
Dunn-Stoodley,08BS032,GLP,15,2,2,f,6
Dunn-Stoodley,08BS032,GLP,16,1,2,f,6
Dunn-Stoodley,08BS032,GLP,16,3,2,f,6
Dunn-Stoodley,08BS032,GLP,17,3,2,f,6
Dunn-Stoodley,08BS032,GLP,19,1,2,f,6
Dunn-Stoodley,08BS032,GLP,19,2,2,f,6
Dunn-Stoodley,08BS032,GLP,23,2,2,f,6
Dunn-Stoodley,08BS032,GLP,26,2,2,f,6
Dunn-Stoodley,08BS032,GLP,27,3,2,f,6
Dunn-Stoodley,08BS053,GLP,11,1,2,f,6
Dunn-Stoodley,08BS053,GLP,16,1,2,f,6
Dunn-Stoodley,08BS053,GLP,33,1,2,f,6
Dunn-Stoodley,08BS053,GLP,33,2,2,f,6
Dunn-Stoodley,08BS053,GLP,37,1,2,f,6
